 ceap_07010101             SWAT+ Mar 4 2024        MODULAR Rev 2024.61.0                                  
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
   365    12    31  2018     802       1  t_6_802              0.8684E+00     0.3605E-04     0.8684E+00     0.8684E+00     0.3286E+03     0.3286E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.1074E+03     0.0000E+00     0.0000E+00     0.6119E+02     0.1931E+02     0.2152E-01     0.9111E+00     0.0000E+00     0.0000E+00     0.3623E+01     0.1504E-03     0.3623E+01     0.1179E-01     0.1143E+02     0.1077E+02     0.9871E+01     0.7795E+05
   365    12    31  2018     803       1  m_3_803              0.2240E+01     0.5587E-03     0.2240E+01     0.2240E+01     0.8715E+03     0.8880E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1650E+02     0.0000E+00     0.4113E+02     0.2486E+01     0.1000E-04     0.0000E+00     0.5353E-01     0.0000E+00     0.9000E+01     0.2244E-02     0.9000E+01     0.4378E+00     0.1250E+03     0.2600E+02     0.2486E+01     0.9818E+02
   365    12    31  2018     804       1  t_1_804              0.8783E-02     0.1011E-03     0.8782E-02     0.8783E-02     0.6780E-01     0.6780E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3581E+02     0.2456E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.3660E-01     0.4213E-03     0.3659E-01     0.4367E-03     0.2015E+00     0.2324E-01     0.2456E+01     0.8370E+02
   365    12    31  2018     805       1  t_1_805              0.4132E-01     0.7816E-03     0.4129E-01     0.4132E-01     0.8859E+01     0.8953E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9398E-01     0.0000E+00     0.6140E+01     0.1087E+01     0.1000E-04     0.0000E+00     0.2017E-03     0.0000E+00     0.1244E+03     0.2353E+01     0.1243E+03     0.1736E+00     0.4260E+00     0.1438E+01     0.1087E+01     0.3723E+01
   365    12    31  2018     806       1  m_3_806              0.2321E+01     0.1634E-02     0.2321E+01     0.2321E+01     0.3547E+03     0.3765E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2176E+02     0.0000E+00     0.4107E+02     0.2483E+01     0.1000E-04     0.0000E+00     0.5159E-01     0.0000E+00     0.9319E+01     0.6561E-02     0.9319E+01     0.3155E+00     0.8172E+02     0.2292E+02     0.2483E+01     0.9779E+02
   365    12    31  2018     807       1  m_6_807              0.3423E+01     0.7243E-03     0.3423E+01     0.3423E+01     0.5227E+03     0.5227E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5155E+02     0.3522E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1369E+02     0.2898E-02     0.1369E+02     0.6946E-01     0.7684E+02     0.3506E+02     0.3522E+01     0.2197E+03
   365    12    31  2018     808       1  m_6_808              0.3479E+01     0.3447E-03     0.3479E+01     0.3479E+01     0.5257E+03     0.5257E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5357E+02     0.3519E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1390E+02     0.1377E-02     0.1390E+02     0.2728E+00     0.7780E+02     0.3588E+02     0.3519E+01     0.2281E+03
   365    12    31  2018     809       1  t_1_809              0.3583E+01     0.3128E-03     0.3583E+01     0.3583E+01     0.5808E+03     0.5850E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4173E+01     0.0000E+00     0.6213E+02     0.2001E+01     0.1000E-04     0.0000E+00     0.4634E-01     0.0000E+00     0.1428E+02     0.1247E-02     0.1428E+02     0.8861E-01     0.8164E+02     0.3842E+02     0.2001E+01     0.1035E+03
   365    12    31  2018     810       1  t_1_810              0.8700E-01     0.1282E-02     0.8696E-01     0.8700E-01     0.1795E+02     0.1795E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6676E+01     0.1456E+01     0.1204E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1290E+03     0.1901E+01     0.1289E+03     0.2477E+00     0.9876E+00     0.2922E+01     0.1456E+01     0.7280E+02
   365    12    31  2018     811       1  t_3_811              0.7824E+00     0.2685E-03     0.7824E+00     0.7824E+00     0.5141E+02     0.1194E+03     0.0000E+00     0.0000E+00     0.1617E+02     0.0000E+00     0.8421E+02     0.0000E+00     0.1352E+02     0.7952E+00     0.1000E-04     0.0000E+00     0.6140E+00     0.0000E+00     0.1507E+03     0.5172E-01     0.1507E+03     0.3652E-01     0.7839E+01     0.8833E+01     0.7952E+00     0.4827E+01
   365    12    31  2018     812       1  t_1_812              0.1246E-01     0.1502E-02     0.1246E-01     0.1626E-01     0.2395E+01     0.2395E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5714E+01     0.1741E+01     0.1261E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.1388E+03     0.1673E+02     0.1387E+03     0.1511E-01     0.1944E+00     0.3890E+00     0.1741E+01     0.2773E+02
   365    12    31  2018     813       1  m_6_813              0.7277E-03     0.3446E-03     0.7269E-03     0.7277E-03     0.8373E-01     0.8812E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4387E-02     0.0000E+00     0.1141E+01     0.1781E+00     0.1000E-04     0.0000E+00     0.5550E-03     0.0000E+00     0.3036E-02     0.1438E-02     0.3033E-02     0.6550E-03     0.2407E-01     0.1359E-01     0.1781E+00     0.3385E-01
   365    12    31  2018     814       1  m_6_814              0.9369E+00     0.2822E-03     0.9369E+00     0.9369E+00     0.3416E+03     0.3416E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5092E+02     0.3465E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.3905E+01     0.1176E-02     0.3905E+01     0.1379E+00     0.1481E+02     0.1175E+02     0.3465E+01     0.2113E+03
   365    12    31  2018     815       1  t_1_815              0.1290E-01     0.3279E-02     0.1288E-01     0.1290E-01     0.2029E+01     0.2029E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3575E+02     0.2451E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.5375E-01     0.1366E-01     0.5364E-01     0.8383E-01     0.4748E+00     0.3091E+00     0.2451E+01     0.8332E+02
   365    12    31  2018     816       1  m_6_816              0.9823E+00     0.7589E-03     0.9823E+00     0.9823E+00     0.3571E+03     0.3571E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5097E+02     0.3461E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.4093E+01     0.3162E-02     0.4093E+01     0.6415E-01     0.1730E+02     0.1207E+02     0.3461E+01     0.2111E+03
   365    12    31  2018     817       1  m_3_817              0.2320E+01     0.1514E-02     0.2320E+01     0.2320E+01     0.1915E+03     0.1933E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1779E+01     0.0000E+00     0.4107E+02     0.2483E+01     0.1000E-04     0.0000E+00     0.4696E-01     0.0000E+00     0.9316E+01     0.6080E-02     0.9316E+01     0.1541E-01     0.6598E+02     0.2109E+02     0.2483E+01     0.9779E+02
   365    12    31  2018     818       1  m_6_818              0.3387E+01     0.3345E-03     0.3387E+01     0.3387E+01     0.4682E+03     0.4682E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5144E+02     0.3522E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1356E+02     0.1339E-02     0.1355E+02     0.9660E+00     0.7482E+02     0.3466E+02     0.3522E+01     0.2193E+03
   365    12    31  2018     819       1  t_6_819              0.3411E+01     0.1994E-03     0.3411E+01     0.3411E+01     0.4714E+03     0.4841E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1265E+02     0.0000E+00     0.5063E+02     0.1768E+01     0.1000E-04     0.0000E+00     0.2519E+00     0.0000E+00     0.1365E+02     0.7978E-03     0.1365E+02     0.2105E+00     0.7588E+02     0.3487E+02     0.1768E+01     0.6858E+02
   365    12    31  2018     820       1  m_6_820              0.4034E-02     0.1606E-02     0.4033E-02     0.4034E-02     0.5306E+00     0.6503E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1197E+00     0.0000E+00     0.2185E+01     0.2640E+00     0.1000E-04     0.0000E+00     0.1227E-01     0.0000E+00     0.1608E-01     0.6402E-02     0.1608E-01     0.1986E-02     0.1173E+00     0.8620E-01     0.2640E+00     0.1244E+00
   365    12    31  2018     821       1  m_6_821              0.1018E-01     0.9476E-03     0.1017E-01     0.1018E-01     0.2017E+01     0.2017E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5139E+02     0.3366E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.4347E-01     0.4047E-02     0.4343E-01     0.4099E-01     0.1375E+00     0.3274E+00     0.3366E+01     0.2032E+03
   365    12    31  2018     822       1  m_3_822              0.3281E-02     0.1352E-02     0.3279E-02     0.3281E-02     0.4217E+00     0.6164E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1947E+00     0.0000E+00     0.2016E+01     0.2514E+00     0.1000E-04     0.0000E+00     0.8606E-02     0.0000E+00     0.4100E+00     0.1689E+00     0.4096E+00     0.4456E-02     0.9522E-01     0.6847E-01     0.2514E+00     0.1058E+00
   365    12    31  2018     823       1  m_3_823              0.2316E+01     0.1899E-02     0.2316E+01     0.2316E+01     0.3466E+03     0.3539E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7326E+01     0.0000E+00     0.4113E+02     0.2487E+01     0.1000E-04     0.0000E+00     0.5144E-01     0.0000E+00     0.9302E+01     0.7627E-02     0.9301E+01     0.1055E+00     0.8134E+02     0.2281E+02     0.2487E+01     0.9823E+02
   365    12    31  2018     824       1  m_3_824              0.2298E+01     0.1783E-02     0.2298E+01     0.2298E+01     0.6586E+03     0.6617E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3047E+01     0.0000E+00     0.4113E+02     0.2486E+01     0.1000E-04     0.0000E+00     0.5025E-01     0.0000E+00     0.9231E+01     0.7161E-02     0.9231E+01     0.8022E-01     0.1272E+03     0.2630E+02     0.2486E+01     0.9819E+02
   365    12    31  2018     825       1  t_3_825              0.7877E+00     0.3286E-03     0.7876E+00     0.7877E+00     0.1969E+03     0.2336E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.9631E+00     0.3673E+02     0.0000E+00     0.1355E+02     0.9547E+00     0.3665E-03     0.8331E-02     0.3189E+00     0.0000E+00     0.1510E+03     0.6301E-01     0.1510E+03     0.3747E-01     0.8005E+01     0.8936E+01     0.8479E+00     0.3268E+02
   365    12    31  2018     826       1  t_1_826              0.5293E-01     0.2553E-02     0.5293E-01     0.5293E-01     0.9344E+01     0.9344E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5552E+01     0.1567E+01     0.1772E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1506E+03     0.7268E+01     0.1506E+03     0.1068E-02     0.9094E+00     0.1523E+01     0.1567E+01     0.8427E+02
   365    12    31  2018     827       1  t_1_827              0.5825E-02     0.3387E-02     0.5823E-02     0.1787E-01     0.5328E+00     0.5328E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5642E+01     0.1617E+01     0.1967E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.2916E+03     0.1695E+03     0.2915E+03     0.1146E-01     0.2099E+00     0.8652E-01     0.1617E+01     0.3010E+02
   365    12    31  2018     828       1  t_3_828              0.7082E-01     0.2383E-03     0.7080E-01     0.7082E-01     0.5118E+00     0.5118E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1783E+02     0.9401E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.8859E+01     0.2981E-01     0.8857E+01     0.2386E-02     0.2479E+01     0.9043E-01     0.9401E+00     0.8419E+01
   365    12    31  2018     829       1  m_6_829              0.9556E+00     0.3060E-03     0.9555E+00     0.9556E+00     0.3444E+03     0.3444E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5094E+02     0.3464E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.3982E+01     0.1275E-02     0.3982E+01     0.3662E+00     0.1610E+02     0.1201E+02     0.3464E+01     0.2113E+03
   365    12    31  2018     830       1  t_6_830              0.1897E-02     0.7063E-03     0.1889E-02     0.1897E-02     0.2603E+00     0.2603E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5118E+02     0.2884E+01     0.8839E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.7906E-02     0.2943E-02     0.7870E-02     0.1378E+00     0.4686E-01     0.4203E-01     0.2884E+01     0.1472E+04
   365    12    31  2018     831       1  t_1_831              0.5549E-02     0.1067E-02     0.5549E-02     0.1376E-01     0.8570E+00     0.8570E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5364E+01     0.1285E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1722E+03     0.3312E+02     0.1722E+03     0.9249E-03     0.1185E+00     0.1396E+00     0.1285E+01     0.4352E+01
   365    12    31  2018     832       1  m_6_832              0.1356E-02     0.8926E-03     0.1347E-02     0.1356E-02     0.1012E+00     0.1012E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5155E+02     0.3522E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.5425E-02     0.3572E-02     0.5391E-02     0.5367E-01     0.5051E-01     0.1630E-01     0.3522E+01     0.2198E+03
   365    12    31  2018     833       1  m_6_833              0.3506E+01     0.1961E-02     0.3506E+01     0.3506E+01     0.5557E+03     0.5557E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5355E+02     0.3518E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1399E+02     0.7825E-02     0.1399E+02     0.1589E+00     0.7984E+02     0.3657E+02     0.3518E+01     0.2279E+03
   365    12    31  2018     834       1  m_1_834              0.4683E-01     0.2379E-02     0.4683E-01     0.4683E-01     0.8711E+01     0.8869E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1577E+00     0.0000E+00     0.6582E+01     0.9482E+00     0.1000E-04     0.0000E+00     0.1604E-02     0.0000E+00     0.1445E+03     0.7342E+01     0.1445E+03     0.3458E-01     0.7035E+00     0.1419E+01     0.9482E+00     0.3163E+01
   365    12    31  2018     835       1  t_1_835              0.4114E-02     0.2860E-02     0.4111E-02     0.4950E-02     0.2740E+00     0.2740E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5805E+01     0.1729E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.4111E+02     0.2858E+02     0.4109E+02     0.4308E-02     0.1624E+00     0.4448E-01     0.1729E+01     0.7827E+01
   365    12    31  2018     836       1  t_6_836              0.2561E-02     0.2481E-02     0.2559E-02     0.2561E-02     0.1751E-01     0.2058E+00     0.0000E+00     0.0000E+00     0.1448E-02     0.0000E+00     0.1897E+00     0.0000E+00     0.6577E+00     0.1276E+00     0.1000E-04     0.0000E+00     0.5789E-01     0.0000E+00     0.1068E-01     0.1035E-01     0.1068E-01     0.1950E-03     0.1325E+00     0.2838E-02     0.1276E+00     0.1118E-01
   365    12    31  2018     837       1  m_3_837              0.1227E+00     0.6897E-02     0.1227E+00     0.1227E+00     0.2522E+02     0.2791E+02     0.0000E+00     0.0000E+00     0.5465E+00     0.0000E+00     0.3238E+01     0.0000E+00     0.9184E+01     0.6293E+00     0.1000E-04     0.0000E+00     0.3019E+00     0.0000E+00     0.1340E+02     0.7527E+00     0.1340E+02     0.3369E-01     0.1944E+01     0.3567E+01     0.6293E+00     0.2220E+01
   365    12    31  2018     838       1  t_1_838              0.8187E-02     0.1443E-02     0.8186E-02     0.3520E-01     0.1366E+00     0.1366E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5590E+01     0.1164E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1585E+04     0.2794E+03     0.1585E+04     0.1268E-02     0.2778E+00     0.2237E-01     0.1164E+01     0.3819E+01
   365    12    31  2018     839       1  m_6_839              0.9815E+00     0.2490E-02     0.9815E+00     0.9815E+00     0.3567E+03     0.3567E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5097E+02     0.3461E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.4090E+01     0.1038E-01     0.4090E+01     0.2984E+00     0.1721E+02     0.1206E+02     0.3461E+01     0.2111E+03
   365    12    31  2018     840       1  m_6_840              0.1077E+01     0.7819E-03     0.1077E+01     0.1077E+01     0.3664E+03     0.3664E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5096E+02     0.3463E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.4476E+01     0.3249E-02     0.4475E+01     0.1099E+01     0.1893E+02     0.1451E+02     0.3463E+01     0.2113E+03
   365    12    31  2018     841       1  m_6_841              0.3413E+01     0.4654E-03     0.3413E+01     0.3413E+01     0.4847E+03     0.4847E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5155E+02     0.3522E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1366E+02     0.1862E-02     0.1366E+02     0.1912E+00     0.7615E+02     0.3490E+02     0.3522E+01     0.2198E+03
   365    12    31  2018     842       1  m_6_842              0.3819E-02     0.3711E-02     0.3809E-02     0.3819E-02     0.2360E-01     0.2360E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5357E+02     0.3519E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1526E-01     0.1482E-01     0.1521E-01     0.2593E-01     0.1884E+00     0.3759E-02     0.3519E+01     0.2265E+03
   365    12    31  2018     843       1  t_6_843              0.3554E+01     0.1657E-02     0.3554E+01     0.3554E+01     0.5649E+03     0.5649E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.4848E+03     0.0000E+00     0.0000E+00     0.6213E+02     0.8402E+02     0.1441E-01     0.4314E+01     0.0000E+00     0.0000E+00     0.1417E+02     0.6606E-02     0.1417E+02     0.1196E-01     0.8068E+02     0.3799E+02     0.4494E+02     0.9877E+06
   365    12    31  2018     844       1  t_1_844              0.1459E-01     0.1164E-02     0.1459E-01     0.1787E-01     0.2567E+01     0.1142E+02     0.0000E+00     0.0000E+00     0.2937E-01     0.0000E+00     0.8884E+01     0.0000E+00     0.3710E+01     0.3636E+00     0.1000E-04     0.0000E+00     0.1442E+00     0.0000E+00     0.1493E+03     0.1191E+02     0.1493E+03     0.3312E-01     0.2595E+00     0.4232E+00     0.3636E+00     0.3595E+00
   365    12    31  2018     845       1  t_1_845              0.5729E-02     0.1330E-02     0.5726E-02     0.5729E-02     0.9614E+00     0.9614E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6484E+01     0.1627E+01     0.3386E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1479E+02     0.3435E+01     0.1478E+02     0.1687E-01     0.1067E+00     0.1561E+00     0.1627E+01     0.1437E+02
   365    12    31  2018     846       1  t_1_846              0.9774E-02     0.4737E-02     0.9764E-02     0.1112E-01     0.4636E+00     0.4636E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6066E+01     0.1397E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.9080E+02     0.4400E+02     0.9070E+02     0.8557E-02     0.4012E+00     0.7724E-01     0.1397E+01     0.5642E+01
   365    12    31  2018     847       1  t_1_847              0.1828E-01     0.4702E-02     0.1827E-01     0.1828E-01     0.3233E+01     0.6479E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3246E+01     0.0000E+00     0.3883E+01     0.3738E+00     0.1000E-04     0.0000E+00     0.3170E-01     0.0000E+00     0.3008E+02     0.7737E+01     0.3006E+02     0.4002E-01     0.4041E+00     0.4404E+00     0.3738E+00     0.3941E+00
   365    12    31  2018     848       1  m_6_848              0.9307E+00     0.3347E-02     0.9306E+00     0.9307E+00     0.3405E+03     0.3405E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5092E+02     0.3466E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.3880E+01     0.1395E-01     0.3879E+01     0.4099E+00     0.1448E+02     0.1166E+02     0.3466E+01     0.2114E+03
   365    12    31  2018     849       1  t_6_849              0.5516E-03     0.5516E-03     0.5532E-03     0.5516E-03     0.8458E-05     0.8456E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6263E+02     0.2011E+01     0.7734E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2299E-02     0.2298E-02     0.2305E-02     0.1149E-01     0.2658E-01     0.5932E-06     0.2011E+01     0.2903E+04
   365    12    31  2018     850       1  m_3_850              0.2304E+01     0.3443E-02     0.2304E+01     0.2304E+01     0.6622E+03     0.7023E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4015E+02     0.0000E+00     0.4113E+02     0.2487E+01     0.1000E-04     0.0000E+00     0.1829E+00     0.0000E+00     0.9252E+01     0.1383E-01     0.9252E+01     0.2672E+00     0.1275E+03     0.2637E+02     0.2487E+01     0.9823E+02
   365    12    31  2018     851       1  t_6_851              0.1036E-02     0.1651E-03     0.1028E-02     0.1036E-02     0.1903E+00     0.1903E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5145E+02     0.3522E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.4145E-02     0.6606E-03     0.4114E-02     0.8170E-01     0.1357E-01     0.3069E-01     0.3522E+01     0.2194E+03
   365    12    31  2018     852       1  m_6_852              0.3942E-02     0.3476E-02     0.3915E-02     0.3942E-02     0.1020E+00     0.1020E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5155E+02     0.3522E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1577E-01     0.1391E-01     0.1566E-01     0.7013E-01     0.1648E+00     0.1639E-01     0.3522E+01     0.2198E+03
   365    12    31  2018     853       1  t_1_853              0.5026E-01     0.7499E-02     0.5026E-01     0.5026E-01     0.9346E+01     0.9346E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.1906E+00     0.0000E+00     0.0000E+00     0.5545E+01     0.1743E+01     0.1981E-02     0.9396E-02     0.0000E+00     0.0000E+00     0.1434E+03     0.2140E+02     0.1434E+03     0.2072E-01     0.7630E+00     0.1519E+01     0.1622E+01     0.9460E+02
   365    12    31  2018     854       1  m_6_854              0.4704E-02     0.7139E-03     0.4702E-02     0.4704E-02     0.4419E+00     0.1113E+01     0.0000E+00     0.0000E+00     0.8647E-03     0.0000E+00     0.6724E+00     0.0000E+00     0.1689E+01     0.2258E+00     0.1000E-04     0.0000E+00     0.5927E-01     0.0000E+00     0.1962E-01     0.2978E-02     0.1962E-01     0.2102E-02     0.1959E+00     0.4138E-01     0.2258E+00     0.7420E-01
   365    12    31  2018     855       1  t_3_855              0.7837E+00     0.3963E-03     0.7837E+00     0.7837E+00     0.1197E+03     0.1964E+03     0.0000E+00     0.0000E+00     0.2660E+02     0.0000E+00     0.1033E+03     0.0000E+00     0.1351E+02     0.7950E+00     0.1000E-04     0.0000E+00     0.6646E+00     0.0000E+00     0.1507E+03     0.7622E-01     0.1507E+03     0.6302E-01     0.7888E+01     0.8865E+01     0.7950E+00     0.4824E+01
   365    12    31  2018     856       1  m_6_856              0.8538E+00     0.3244E-03     0.8537E+00     0.8538E+00     0.3161E+03     0.3161E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5096E+02     0.3471E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.3564E+01     0.1354E-02     0.3563E+01     0.7841E+00     0.1112E+02     0.1034E+02     0.3471E+01     0.2121E+03
   365    12    31  2018     857       1  m_6_857              0.4512E-01     0.1037E-02     0.4506E-01     0.4512E-01     0.5995E+01     0.5995E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5139E+02     0.3365E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1926E+00     0.4428E-02     0.1924E+00     0.2482E+00     0.1204E+01     0.9467E+00     0.3365E+01     0.2031E+03
   365    12    31  2018     858       1  m_6_858              0.3500E+01     0.1365E-02     0.3499E+01     0.3500E+01     0.5526E+03     0.5526E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5348E+02     0.3519E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1397E+02     0.5448E-02     0.1397E+02     0.1122E+01     0.7953E+02     0.3641E+02     0.3519E+01     0.2277E+03
   365    12    31  2018     859       1  m_5_859              0.2190E+02     0.2442E-03     0.2190E+02     0.2190E+02     0.6632E+04     0.1501E+05     0.0000E+00     0.0000E+00     0.2851E+03     0.0000E+00     0.8667E+04     0.0000E+00     0.4406E+02     0.2829E+01     0.1000E-04     0.0000E+00     0.1949E+01     0.0000E+00     0.1773E+03     0.1977E-02     0.1773E+03     0.7292E+01     0.2555E+03     0.8537E+02     0.2829E+01     0.1304E+03
   365    12    31  2018     860       1  m_3_860              0.2010E+01     0.9155E-03     0.2010E+01     0.2010E+01     0.1728E+04     0.1600E+04     0.0000E+00     0.0000E+00     0.1347E+03     0.0000E+00     0.7131E+01     0.0000E+00     0.1497E+02     0.1728E+01     0.1000E-04     0.0000E+00     0.4373E+00     0.0000E+00     0.2521E+03     0.1148E+00     0.2521E+03     0.1711E-01     0.1190E+03     0.2190E+02     0.1728E+01     0.1951E+02
   365    12    31  2018     861       1  m_3_861              0.3848E-02     0.3298E-02     0.3843E-02     0.3848E-02     0.1203E+00     0.1332E+01     0.0000E+00     0.0000E+00     0.3553E-02     0.0000E+00     0.1215E+01     0.0000E+00     0.1296E+01     0.1924E+00     0.1000E-04     0.0000E+00     0.6195E-01     0.0000E+00     0.1546E-01     0.1325E-01     0.1544E-01     0.4309E-02     0.1544E+00     0.1951E-01     0.1924E+00     0.4369E-01
